ID;FilialeID;ZeitID;ProduktID;Menge Ist;Menge Soll;WerbekampagneID;Preis_ Pro_ Einheit;Waehrung;KampagnenkostenEUR;Umsatz Ist;Umsatz Soll;Herstellkosten;Gewinn;Filiale-Bez;Anschrift;Filiale-PLZ;Filiale-Ort;Region;Land;LandBez;Region-Bez;Verkaufsleiter;KalMonatJahr;Jahr;Monat;Bezeichnung;Medienart;Verantwortlicher;Produktkategorie;Hersteller;Einheit;Herstellkosten je Einheit in EUR;Kurztext;Langtext
2179;14;200311;38;56;55;0;1207,48;EUR;0,0;67618,88;66411,4;50736;16882,880000000005;Global Computer Suppliers-Paris;265, boulevard Charonne;75012;Paris;EU;FR;Frankreich;Europa;Marie Bertrand;2003-11-01;2003;November;0;0;0;Desktop;Apple;ST;906;Apple eMac Desktop 17 M8951LL/A;10-GHz PowerPC G4 256 MB RAM 80 GB Hard Drive DVD-RW/CD-RW Drive
2180;14;200311;40;81;73;0;1644,48;EUR;0,0;133202,88;120047,04000000001;64881;68321,88;Global Computer Suppliers-Paris;265, boulevard Charonne;75012;Paris;EU;FR;Frankreich;Europa;Marie Bertrand;2003-11-01;2003;November;0;0;0;Desktop;Apple;ST;801;Apple Power Mac Desktop M8839LL/A;10-GHz PowerPC G4 256 MB RAM 60 GB Hard Drive DVD/CD-RW Drive
2181;14;200311;44;63;67;0;495,44;EUR;0,0;31212,72;33194,48;17640;13572,720000000001;Global Computer Suppliers-Paris;265, boulevard Charonne;75012;Paris;EU;FR;Frankreich;Europa;Marie Bertrand;2003-11-01;2003;November;0;0;0;Desktop;Compaq;ST;280;Compaq Presario 6400NX Desktop PC;153 GHz Athlon XP 1800 128MB RAM 40GB hard drive
2182;14;200311;50;94;91;3;586,15;EUR;13798,0;55098,1;53339,65;39480;15618,099999999999;Global Computer Suppliers-Paris;265, boulevard Charonne;75012;Paris;EU;FR;Frankreich;Europa;Marie Bertrand;2003-11-01;2003;November;HP;Radio;Robert Difatta;Desktop;HP;ST;420;HP Pavilion 514n Desktop PC;22 GHz Celeron 256MB RAM 60GB hard drive
2183;14;200311;58;79;74;0;1365,59;EUR;0,0;107881,61;101053,65999999999;49770;58111,61;Global Computer Suppliers-Paris;265, boulevard Charonne;75012;Paris;EU;FR;Frankreich;Europa;Marie Bertrand;2003-11-01;2003;November;0;0;0;Desktop;Sony;ST;630;Sony VAIO PCV-RS310 Desktop;240-GHz Pentium 4 256 MB RAM 80 GB Hard Drive DVD-RW/CD-RW Drive CD-ROM Drive
2184;14;200311;66;92;106;0;230,14;EUR;0,0;21172,879999999997;24394,84;12788;8384,879999999997;Global Computer Suppliers-Paris;265, boulevard Charonne;75012;Paris;EU;FR;Frankreich;Europa;Marie Bertrand;2003-11-01;2003;November;0;0;0;Tablet;Casio;ST;139;Casio Cassiopeia BE-300 Pocket Manager;No Description
2185;14;200311;72;70;80;0;283,07;EUR;0,0;19814,899999999998;22645,6;12180;7634,899999999998;Global Computer Suppliers-Paris;265, boulevard Charonne;75012;Paris;EU;FR;Frankreich;Europa;Marie Bertrand;2003-11-01;2003;November;0;0;0;Tablet;Compaq;ST;174;Compaq iPAQ 3135 Monochrome Pocket PC Bundle;No Description
2186;14;200311;80;60;52;3;391,64;EUR;13798,0;23498,399999999998;20365,28;18840;4658,399999999998;Global Computer Suppliers-Paris;265, boulevard Charonne;75012;Paris;EU;FR;Frankreich;Europa;Marie Bertrand;2003-11-01;2003;November;HP;Radio;Robert Difatta;Tablet;HP;ST;314;HP Jornada 420 Palm-Size PC;No Description
2187;14;200311;90;59;61;0;361,87;EUR;0,0;21350,33;22074,07;18585;2765,3300000000017;Global Computer Suppliers-Paris;265, boulevard Charonne;75012;Paris;EU;FR;Frankreich;Europa;Marie Bertrand;2003-11-01;2003;November;0;0;0;Tablet;Sony;ST;315;Sony Clie PEG-NX60 (Silver) Handheld;No Description
2468;16;200311;1;165;137;1;1298,04;EUR;987505,0;214176,6;177831,47999999998;196185;17991,600000000006;Global Computer Suppliers-Berlin;Obere Str. 57;12209;Berlin;EU;DE;Deutschland;Europa;Maria Anders;2003-11-01;2003;November;Cebit 2003;Product Attachment;Shona Grimm;Tablet PC;Acer;ST;1189;Acer TM C104TCi Tablet PC;900-MHz PIII-M 256 MB RAM 40 GB Hard Drive
2469;16;200311;1;165;137;2;1298,04;EUR;53236,0;214176,6;177831,47999999998;196185;17991,600000000006;Global Computer Suppliers-Berlin;Obere Str. 57;12209;Berlin;EU;DE;Deutschland;Europa;Maria Anders;2003-11-01;2003;November;Tablet PC;Web mails;Sarah Hicks;Tablet PC;Acer;ST;1189;Acer TM C104TCi Tablet PC;900-MHz PIII-M 256 MB RAM 40 GB Hard Drive
2470;16;200311;2;182;170;1;1421,3;EUR;987505,0;258676,6;241621,0;154882;103794,6;Global Computer Suppliers-Berlin;Obere Str. 57;12209;Berlin;EU;DE;Deutschland;Europa;Maria Anders;2003-11-01;2003;November;Cebit 2003;Product Attachment;Shona Grimm;Notebook;Acer;ST;851;Acer TravelMate 233XV Notebook;20-GHz Celeron-M 256 MB RAM 30 GB Hard Drive DVD Drive
2471;16;200311;7;185;164;1;1943,45;EUR;987505,0;359538,25;318725,8;193510;166028,25;Global Computer Suppliers-Berlin;Obere Str. 57;12209;Berlin;EU;DE;Deutschland;Europa;Maria Anders;2003-11-01;2003;November;Cebit 2003;Product Attachment;Shona Grimm;Notebook;Apple;ST;1046;Apple iBook Notebook 141 M9009LL/A;900-MHz PowerPC G3 256 MB RAM 40 GB Hard Drive
2472;16;200311;12;188;203;1;886,31;EUR;987505,0;166626,28;179920,93;105280;61346,28;Global Computer Suppliers-Berlin;Obere Str. 57;12209;Berlin;EU;DE;Deutschland;Europa;Maria Anders;2003-11-01;2003;November;Cebit 2003;Product Attachment;Shona Grimm;Notebook;Compaq;ST;560;Compaq Presario 1215 Notebook;1-GHz Athlon 128 MB RAM 20 GB hard drive
2473;16;200311;15;137;154;1;1505,71;EUR;987505,0;206282,27000000002;231879,34;172483;33799,27000000002;Global Computer Suppliers-Berlin;Obere Str. 57;12209;Berlin;EU;DE;Deutschland;Europa;Maria Anders;2003-11-01;2003;November;Cebit 2003;Product Attachment;Shona Grimm;Tablet PC;Compaq;ST;1259;Compaq TC1000T Tablet PC 470045-149;10 GHz Transmeta Crusoe 256MB RAM 40GB hard drive
2474;16;200311;15;137;154;2;1505,71;EUR;53236,0;206282,27000000002;231879,34;172483;33799,27000000002;Global Computer Suppliers-Berlin;Obere Str. 57;12209;Berlin;EU;DE;Deutschland;Europa;Maria Anders;2003-11-01;2003;November;Tablet PC;Web mails;Sarah Hicks;Tablet PC;Compaq;ST;1259;Compaq TC1000T Tablet PC 470045-149;10 GHz Transmeta Crusoe 256MB RAM 40GB hard drive
2475;16;200311;17;150;149;1;1234,33;EUR;987505,0;185149,5;183915,16999999998;154350;30799,5;Global Computer Suppliers-Berlin;Obere Str. 57;12209;Berlin;EU;DE;Deutschland;Europa;Maria Anders;2003-11-01;2003;November;Cebit 2003;Product Attachment;Shona Grimm;Notebook;HP;ST;1029;HP Pavilion xt5335qv Notebook PC;253-GHz Pentium 4 512 MB RAM 60 GB Hard Drive DVD/CD-RW Drive
2476;16;200311;17;150;149;3;1234,33;EUR;13798,0;185149,5;183915,16999999998;154350;30799,5;Global Computer Suppliers-Berlin;Obere Str. 57;12209;Berlin;EU;DE;Deutschland;Europa;Maria Anders;2003-11-01;2003;November;HP;Radio;Robert Difatta;Notebook;HP;ST;1029;HP Pavilion xt5335qv Notebook PC;253-GHz Pentium 4 512 MB RAM 60 GB Hard Drive DVD/CD-RW Drive
2477;16;200311;20;192;200;1;1750,81;EUR;987505,0;336155,52;350162,0;204288;131867,52000000002;Global Computer Suppliers-Berlin;Obere Str. 57;12209;Berlin;EU;DE;Deutschland;Europa;Maria Anders;2003-11-01;2003;November;Cebit 2003;Product Attachment;Shona Grimm;Notebook;IBM;ST;1064;IBM ThinkPad R40 (27232FU) Notebook;130-GHz Pentium-M Centrino 256 MB RAM 20 GB Hard Drive DVD-ROM Drive
2478;16;200311;24;165;187;1;1079,99;EUR;987505,0;178198,35;201958,13;173250;4948,350000000006;Global Computer Suppliers-Berlin;Obere Str. 57;12209;Berlin;EU;DE;Deutschland;Europa;Maria Anders;2003-11-01;2003;November;Cebit 2003;Product Attachment;Shona Grimm;Notebook;Sony;ST;1050;Sony VAIO PCG-FRV25 Notebook;266-GHz Pentium 4 512 MB RAM 40 GB Hard Drive DVD/CD-RW Drive
2479;16;200311;25;126;104;1;1685,19;EUR;987505,0;212333,94;175259,76;194040;18293,940000000002;Global Computer Suppliers-Berlin;Obere Str. 57;12209;Berlin;EU;DE;Deutschland;Europa;Maria Anders;2003-11-01;2003;November;Cebit 2003;Product Attachment;Shona Grimm;Notebook;Sony;ST;1540;Sony VAIO PCG-GRT170 Notebook;280-GHz Pentium 4 512 MB RAM 60 GB Hard Drive DVDRW/CD-RW Drive
2480;16;200311;31;134;149;1;1584,0;EUR;987505,0;212256,0;236016,0;206360;5896,0;Global Computer Suppliers-Berlin;Obere Str. 57;12209;Berlin;EU;DE;Deutschland;Europa;Maria Anders;2003-11-01;2003;November;Cebit 2003;Product Attachment;Shona Grimm;Tablet PC;Toshiba;ST;1540;Toshiba Portege 3505 Tablet PC;133-GHz Pentium III 512 MB RAM 40 GB Hard Drive
2481;16;200311;31;134;149;2;1584,0;EUR;53236,0;212256,0;236016,0;206360;5896,0;Global Computer Suppliers-Berlin;Obere Str. 57;12209;Berlin;EU;DE;Deutschland;Europa;Maria Anders;2003-11-01;2003;November;Tablet PC;Web mails;Sarah Hicks;Tablet PC;Toshiba;ST;1540;Toshiba Portege 3505 Tablet PC;133-GHz Pentium III 512 MB RAM 40 GB Hard Drive
2482;16;200311;32;134;152;1;1361,87;EUR;987505,0;182490,58;207004,24;103180;79310,57999999999;Global Computer Suppliers-Berlin;Obere Str. 57;12209;Berlin;EU;DE;Deutschland;Europa;Maria Anders;2003-11-01;2003;November;Cebit 2003;Product Attachment;Shona Grimm;Notebook;Toshiba;ST;770;Toshiba Satellite 1135-S125 Notebook;180-GHz Celeron 256 MB RAM 30 GB Hard Drive DVD/CD-RW Drive
2483;16;200311;38;175;149;1;1207,48;EUR;987505,0;211309,0;179914,52;158550;52759,0;Global Computer Suppliers-Berlin;Obere Str. 57;12209;Berlin;EU;DE;Deutschland;Europa;Maria Anders;2003-11-01;2003;November;Cebit 2003;Product Attachment;Shona Grimm;Desktop;Apple;ST;906;Apple eMac Desktop 17 M8951LL/A;10-GHz PowerPC G4 256 MB RAM 80 GB Hard Drive DVD-RW/CD-RW Drive
2484;16;200311;40;195;218;1;1644,48;EUR;987505,0;320673,6;358496,64;156195;164478,59999999998;Global Computer Suppliers-Berlin;Obere Str. 57;12209;Berlin;EU;DE;Deutschland;Europa;Maria Anders;2003-11-01;2003;November;Cebit 2003;Product Attachment;Shona Grimm;Desktop;Apple;ST;801;Apple Power Mac Desktop M8839LL/A;10-GHz PowerPC G4 256 MB RAM 60 GB Hard Drive DVD/CD-RW Drive
2485;16;200311;44;152;177;1;495,44;EUR;987505,0;75306,88;87692,88;42560;32746,880000000005;Global Computer Suppliers-Berlin;Obere Str. 57;12209;Berlin;EU;DE;Deutschland;Europa;Maria Anders;2003-11-01;2003;November;Cebit 2003;Product Attachment;Shona Grimm;Desktop;Compaq;ST;280;Compaq Presario 6400NX Desktop PC;153 GHz Athlon XP 1800 128MB RAM 40GB hard drive
2486;16;200311;50;135;151;1;586,15;EUR;987505,0;79130,25;88508,65;56700;22430,25;Global Computer Suppliers-Berlin;Obere Str. 57;12209;Berlin;EU;DE;Deutschland;Europa;Maria Anders;2003-11-01;2003;November;Cebit 2003;Product Attachment;Shona Grimm;Desktop;HP;ST;420;HP Pavilion 514n Desktop PC;22 GHz Celeron 256MB RAM 60GB hard drive
2487;16;200311;50;135;151;3;586,15;EUR;13798,0;79130,25;88508,65;56700;22430,25;Global Computer Suppliers-Berlin;Obere Str. 57;12209;Berlin;EU;DE;Deutschland;Europa;Maria Anders;2003-11-01;2003;November;HP;Radio;Robert Difatta;Desktop;HP;ST;420;HP Pavilion 514n Desktop PC;22 GHz Celeron 256MB RAM 60GB hard drive
2488;16;200311;58;137;127;1;1365,59;EUR;987505,0;187085,83;173429,93;86310;100775,82999999999;Global Computer Suppliers-Berlin;Obere Str. 57;12209;Berlin;EU;DE;Deutschland;Europa;Maria Anders;2003-11-01;2003;November;Cebit 2003;Product Attachment;Shona Grimm;Desktop;Sony;ST;630;Sony VAIO PCV-RS310 Desktop;240-GHz Pentium 4 256 MB RAM 80 GB Hard Drive DVD-RW/CD-RW Drive CD-ROM Drive
2489;16;200311;66;121;122;1;230,14;EUR;987505,0;27846,94;28077,079999999998;16819;11027,939999999999;Global Computer Suppliers-Berlin;Obere Str. 57;12209;Berlin;EU;DE;Deutschland;Europa;Maria Anders;2003-11-01;2003;November;Cebit 2003;Product Attachment;Shona Grimm;Tablet;Casio;ST;139;Casio Cassiopeia BE-300 Pocket Manager;No Description
2490;16;200311;72;127;151;1;283,07;EUR;987505,0;35949,89;42743,57;22098;13851,89;Global Computer Suppliers-Berlin;Obere Str. 57;12209;Berlin;EU;DE;Deutschland;Europa;Maria Anders;2003-11-01;2003;November;Cebit 2003;Product Attachment;Shona Grimm;Tablet;Compaq;ST;174;Compaq iPAQ 3135 Monochrome Pocket PC Bundle;No Description
2491;16;200311;80;124;112;1;391,64;EUR;987505,0;48563,36;43863,68;38936;9627,36;Global Computer Suppliers-Berlin;Obere Str. 57;12209;Berlin;EU;DE;Deutschland;Europa;Maria Anders;2003-11-01;2003;November;Cebit 2003;Product Attachment;Shona Grimm;Tablet;HP;ST;314;HP Jornada 420 Palm-Size PC;No Description
2492;16;200311;80;124;112;3;391,64;EUR;13798,0;48563,36;43863,68;38936;9627,36;Global Computer Suppliers-Berlin;Obere Str. 57;12209;Berlin;EU;DE;Deutschland;Europa;Maria Anders;2003-11-01;2003;November;HP;Radio;Robert Difatta;Tablet;HP;ST;314;HP Jornada 420 Palm-Size PC;No Description
2493;16;200311;90;129;123;1;361,87;EUR;987505,0;46681,23;44510,01;40635;6046,230000000003;Global Computer Suppliers-Berlin;Obere Str. 57;12209;Berlin;EU;DE;Deutschland;Europa;Maria Anders;2003-11-01;2003;November;Cebit 2003;Product Attachment;Shona Grimm;Tablet;Sony;ST;315;Sony Clie PEG-NX60 (Silver) Handheld;No Description
2780;17;200311;1;173;207;1;1298,04;EUR;987505,0;224560,91999999998;268694,27999999997;205697;18863,919999999984;Global Computer Suppliers-Frankfurt a.M.;Magazinweg 7;60528;Frankfurt a.M.;EU;DE;Deutschland;Europa;Renate Messner;2003-11-01;2003;November;Cebit 2003;Product Attachment;Shona Grimm;Tablet PC;Acer;ST;1189;Acer TM C104TCi Tablet PC;900-MHz PIII-M 256 MB RAM 40 GB Hard Drive
2781;17;200311;1;173;207;2;1298,04;EUR;53236,0;224560,91999999998;268694,27999999997;205697;18863,919999999984;Global Computer Suppliers-Frankfurt a.M.;Magazinweg 7;60528;Frankfurt a.M.;EU;DE;Deutschland;Europa;Renate Messner;2003-11-01;2003;November;Tablet PC;Web mails;Sarah Hicks;Tablet PC;Acer;ST;1189;Acer TM C104TCi Tablet PC;900-MHz PIII-M 256 MB RAM 40 GB Hard Drive
2782;17;200311;2;246;218;1;1421,3;EUR;987505,0;349639,8;309843,39999999997;209346;140293,8;Global Computer Suppliers-Frankfurt a.M.;Magazinweg 7;60528;Frankfurt a.M.;EU;DE;Deutschland;Europa;Renate Messner;2003-11-01;2003;November;Cebit 2003;Product Attachment;Shona Grimm;Notebook;Acer;ST;851;Acer TravelMate 233XV Notebook;20-GHz Celeron-M 256 MB RAM 30 GB Hard Drive DVD Drive
2783;17;200311;7;173;186;1;1943,45;EUR;987505,0;336216,85000000003;361481,7;180958;155258,85000000003;Global Computer Suppliers-Frankfurt a.M.;Magazinweg 7;60528;Frankfurt a.M.;EU;DE;Deutschland;Europa;Renate Messner;2003-11-01;2003;November;Cebit 2003;Product Attachment;Shona Grimm;Notebook;Apple;ST;1046;Apple iBook Notebook 141 M9009LL/A;900-MHz PowerPC G3 256 MB RAM 40 GB Hard Drive
2784;17;200311;12;145;164;1;886,31;EUR;987505,0;128514,95;145354,84;81200;47314,95;Global Computer Suppliers-Frankfurt a.M.;Magazinweg 7;60528;Frankfurt a.M.;EU;DE;Deutschland;Europa;Renate Messner;2003-11-01;2003;November;Cebit 2003;Product Attachment;Shona Grimm;Notebook;Compaq;ST;560;Compaq Presario 1215 Notebook;1-GHz Athlon 128 MB RAM 20 GB hard drive
2785;17;200311;15;142;145;1;1505,71;EUR;987505,0;213810,82;218327,95;178778;35032,82000000001;Global Computer Suppliers-Frankfurt a.M.;Magazinweg 7;60528;Frankfurt a.M.;EU;DE;Deutschland;Europa;Renate Messner;2003-11-01;2003;November;Cebit 2003;Product Attachment;Shona Grimm;Tablet PC;Compaq;ST;1259;Compaq TC1000T Tablet PC 470045-149;10 GHz Transmeta Crusoe 256MB RAM 40GB hard drive
2786;17;200311;15;142;145;2;1505,71;EUR;53236,0;213810,82;218327,95;178778;35032,82000000001;Global Computer Suppliers-Frankfurt a.M.;Magazinweg 7;60528;Frankfurt a.M.;EU;DE;Deutschland;Europa;Renate Messner;2003-11-01;2003;November;Tablet PC;Web mails;Sarah Hicks;Tablet PC;Compaq;ST;1259;Compaq TC1000T Tablet PC 470045-149;10 GHz Transmeta Crusoe 256MB RAM 40GB hard drive
2787;17;200311;17;168;179;1;1234,33;EUR;987505,0;207367,44;220945,06999999998;172872;34495,44;Global Computer Suppliers-Frankfurt a.M.;Magazinweg 7;60528;Frankfurt a.M.;EU;DE;Deutschland;Europa;Renate Messner;2003-11-01;2003;November;Cebit 2003;Product Attachment;Shona Grimm;Notebook;HP;ST;1029;HP Pavilion xt5335qv Notebook PC;253-GHz Pentium 4 512 MB RAM 60 GB Hard Drive DVD/CD-RW Drive
2788;17;200311;17;168;179;3;1234,33;EUR;13798,0;207367,44;220945,06999999998;172872;34495,44;Global Computer Suppliers-Frankfurt a.M.;Magazinweg 7;60528;Frankfurt a.M.;EU;DE;Deutschland;Europa;Renate Messner;2003-11-01;2003;November;HP;Radio;Robert Difatta;Notebook;HP;ST;1029;HP Pavilion xt5335qv Notebook PC;253-GHz Pentium 4 512 MB RAM 60 GB Hard Drive DVD/CD-RW Drive
2789;17;200311;20;145;151;1;1750,81;EUR;987505,0;253867,44999999998;264372,31;154280;99587,44999999998;Global Computer Suppliers-Frankfurt a.M.;Magazinweg 7;60528;Frankfurt a.M.;EU;DE;Deutschland;Europa;Renate Messner;2003-11-01;2003;November;Cebit 2003;Product Attachment;Shona Grimm;Notebook;IBM;ST;1064;IBM ThinkPad R40 (27232FU) Notebook;130-GHz Pentium-M Centrino 256 MB RAM 20 GB Hard Drive DVD-ROM Drive
2790;17;200311;24;206;209;1;1079,99;EUR;987505,0;222477,94;225717,91;216300;6177,940000000002;Global Computer Suppliers-Frankfurt a.M.;Magazinweg 7;60528;Frankfurt a.M.;EU;DE;Deutschland;Europa;Renate Messner;2003-11-01;2003;November;Cebit 2003;Product Attachment;Shona Grimm;Notebook;Sony;ST;1050;Sony VAIO PCG-FRV25 Notebook;266-GHz Pentium 4 512 MB RAM 40 GB Hard Drive DVD/CD-RW Drive
2791;17;200311;25;179;164;1;1685,19;EUR;987505,0;301649,01;276371,16000000003;275660;25989,01000000001;Global Computer Suppliers-Frankfurt a.M.;Magazinweg 7;60528;Frankfurt a.M.;EU;DE;Deutschland;Europa;Renate Messner;2003-11-01;2003;November;Cebit 2003;Product Attachment;Shona Grimm;Notebook;Sony;ST;1540;Sony VAIO PCG-GRT170 Notebook;280-GHz Pentium 4 512 MB RAM 60 GB Hard Drive DVDRW/CD-RW Drive
2792;17;200311;31;207;218;1;1584,0;EUR;987505,0;327888,0;345312,0;318780;9108,0;Global Computer Suppliers-Frankfurt a.M.;Magazinweg 7;60528;Frankfurt a.M.;EU;DE;Deutschland;Europa;Renate Messner;2003-11-01;2003;November;Cebit 2003;Product Attachment;Shona Grimm;Tablet PC;Toshiba;ST;1540;Toshiba Portege 3505 Tablet PC;133-GHz Pentium III 512 MB RAM 40 GB Hard Drive
2793;17;200311;31;207;218;2;1584,0;EUR;53236,0;327888,0;345312,0;318780;9108,0;Global Computer Suppliers-Frankfurt a.M.;Magazinweg 7;60528;Frankfurt a.M.;EU;DE;Deutschland;Europa;Renate Messner;2003-11-01;2003;November;Tablet PC;Web mails;Sarah Hicks;Tablet PC;Toshiba;ST;1540;Toshiba Portege 3505 Tablet PC;133-GHz Pentium III 512 MB RAM 40 GB Hard Drive
2794;17;200311;32;226;189;1;1361,87;EUR;987505,0;307782,62;257393,43;174020;133762,62;Global Computer Suppliers-Frankfurt a.M.;Magazinweg 7;60528;Frankfurt a.M.;EU;DE;Deutschland;Europa;Renate Messner;2003-11-01;2003;November;Cebit 2003;Product Attachment;Shona Grimm;Notebook;Toshiba;ST;770;Toshiba Satellite 1135-S125 Notebook;180-GHz Celeron 256 MB RAM 30 GB Hard Drive DVD/CD-RW Drive
2795;17;200311;38;193;182;1;1207,48;EUR;987505,0;233043,64;219761,36000000002;174858;58185,640000000014;Global Computer Suppliers-Frankfurt a.M.;Magazinweg 7;60528;Frankfurt a.M.;EU;DE;Deutschland;Europa;Renate Messner;2003-11-01;2003;November;Cebit 2003;Product Attachment;Shona Grimm;Desktop;Apple;ST;906;Apple eMac Desktop 17 M8951LL/A;10-GHz PowerPC G4 256 MB RAM 80 GB Hard Drive DVD-RW/CD-RW Drive
2796;17;200311;40;141;140;1;1644,48;EUR;987505,0;231871,68;230227,2;112941;118930,68;Global Computer Suppliers-Frankfurt a.M.;Magazinweg 7;60528;Frankfurt a.M.;EU;DE;Deutschland;Europa;Renate Messner;2003-11-01;2003;November;Cebit 2003;Product Attachment;Shona Grimm;Desktop;Apple;ST;801;Apple Power Mac Desktop M8839LL/A;10-GHz PowerPC G4 256 MB RAM 60 GB Hard Drive DVD/CD-RW Drive
2797;17;200311;44;180;214;1;495,44;EUR;987505,0;89179,2;106024,16;50400;38779,2;Global Computer Suppliers-Frankfurt a.M.;Magazinweg 7;60528;Frankfurt a.M.;EU;DE;Deutschland;Europa;Renate Messner;2003-11-01;2003;November;Cebit 2003;Product Attachment;Shona Grimm;Desktop;Compaq;ST;280;Compaq Presario 6400NX Desktop PC;153 GHz Athlon XP 1800 128MB RAM 40GB hard drive
2798;17;200311;50;137;113;1;586,15;EUR;987505,0;80302,55;66234,95;57540;22762,550000000003;Global Computer Suppliers-Frankfurt a.M.;Magazinweg 7;60528;Frankfurt a.M.;EU;DE;Deutschland;Europa;Renate Messner;2003-11-01;2003;November;Cebit 2003;Product Attachment;Shona Grimm;Desktop;HP;ST;420;HP Pavilion 514n Desktop PC;22 GHz Celeron 256MB RAM 60GB hard drive
2799;17;200311;50;137;113;3;586,15;EUR;13798,0;80302,55;66234,95;57540;22762,550000000003;Global Computer Suppliers-Frankfurt a.M.;Magazinweg 7;60528;Frankfurt a.M.;EU;DE;Deutschland;Europa;Renate Messner;2003-11-01;2003;November;HP;Radio;Robert Difatta;Desktop;HP;ST;420;HP Pavilion 514n Desktop PC;22 GHz Celeron 256MB RAM 60GB hard drive
2800;17;200311;58;165;148;1;1365,59;EUR;987505,0;225322,34999999998;202107,31999999998;103950;121372,34999999998;Global Computer Suppliers-Frankfurt a.M.;Magazinweg 7;60528;Frankfurt a.M.;EU;DE;Deutschland;Europa;Renate Messner;2003-11-01;2003;November;Cebit 2003;Product Attachment;Shona Grimm;Desktop;Sony;ST;630;Sony VAIO PCV-RS310 Desktop;240-GHz Pentium 4 256 MB RAM 80 GB Hard Drive DVD-RW/CD-RW Drive CD-ROM Drive
2801;17;200311;66;206;247;1;230,14;EUR;987505,0;47408,84;56844,579999999994;28634;18774,839999999997;Global Computer Suppliers-Frankfurt a.M.;Magazinweg 7;60528;Frankfurt a.M.;EU;DE;Deutschland;Europa;Renate Messner;2003-11-01;2003;November;Cebit 2003;Product Attachment;Shona Grimm;Tablet;Casio;ST;139;Casio Cassiopeia BE-300 Pocket Manager;No Description
2802;17;200311;72;206;202;1;283,07;EUR;987505,0;58312,42;57180,14;35844;22468,42;Global Computer Suppliers-Frankfurt a.M.;Magazinweg 7;60528;Frankfurt a.M.;EU;DE;Deutschland;Europa;Renate Messner;2003-11-01;2003;November;Cebit 2003;Product Attachment;Shona Grimm;Tablet;Compaq;ST;174;Compaq iPAQ 3135 Monochrome Pocket PC Bundle;No Description
2803;17;200311;80;197;206;1;391,64;EUR;987505,0;77153,08;80677,84;61858;15295,080000000002;Global Computer Suppliers-Frankfurt a.M.;Magazinweg 7;60528;Frankfurt a.M.;EU;DE;Deutschland;Europa;Renate Messner;2003-11-01;2003;November;Cebit 2003;Product Attachment;Shona Grimm;Tablet;HP;ST;314;HP Jornada 420 Palm-Size PC;No Description
2804;17;200311;80;197;206;3;391,64;EUR;13798,0;77153,08;80677,84;61858;15295,080000000002;Global Computer Suppliers-Frankfurt a.M.;Magazinweg 7;60528;Frankfurt a.M.;EU;DE;Deutschland;Europa;Renate Messner;2003-11-01;2003;November;HP;Radio;Robert Difatta;Tablet;HP;ST;314;HP Jornada 420 Palm-Size PC;No Description
2805;17;200311;90;214;254;1;361,87;EUR;987505,0;77440,18000000001;91914,98;67410;10030,180000000008;Global Computer Suppliers-Frankfurt a.M.;Magazinweg 7;60528;Frankfurt a.M.;EU;DE;Deutschland;Europa;Renate Messner;2003-11-01;2003;November;Cebit 2003;Product Attachment;Shona Grimm;Tablet;Sony;ST;315;Sony Clie PEG-NX60 (Silver) Handheld;No Description
3092;18;200311;1;185;192;1;1298,04;EUR;987505,0;240137,4;249223,68;219965;20172,399999999994;Global Computer Suppliers-München;Berliner Platz 43;80805;München;EU;DE;Deutschland;Europa;Peter Franken;2003-11-01;2003;November;Cebit 2003;Product Attachment;Shona Grimm;Tablet PC;Acer;ST;1189;Acer TM C104TCi Tablet PC;900-MHz PIII-M 256 MB RAM 40 GB Hard Drive
3093;18;200311;1;185;192;2;1298,04;EUR;53236,0;240137,4;249223,68;219965;20172,399999999994;Global Computer Suppliers-München;Berliner Platz 43;80805;München;EU;DE;Deutschland;Europa;Peter Franken;2003-11-01;2003;November;Tablet PC;Web mails;Sarah Hicks;Tablet PC;Acer;ST;1189;Acer TM C104TCi Tablet PC;900-MHz PIII-M 256 MB RAM 40 GB Hard Drive
3094;18;200311;2;182;165;1;1421,3;EUR;987505,0;258676,6;234514,5;154882;103794,6;Global Computer Suppliers-München;Berliner Platz 43;80805;München;EU;DE;Deutschland;Europa;Peter Franken;2003-11-01;2003;November;Cebit 2003;Product Attachment;Shona Grimm;Notebook;Acer;ST;851;Acer TravelMate 233XV Notebook;20-GHz Celeron-M 256 MB RAM 30 GB Hard Drive DVD Drive
3095;18;200311;7;235;225;1;1943,45;EUR;987505,0;456710,75;437276,25;245810;210900,75;Global Computer Suppliers-München;Berliner Platz 43;80805;München;EU;DE;Deutschland;Europa;Peter Franken;2003-11-01;2003;November;Cebit 2003;Product Attachment;Shona Grimm;Notebook;Apple;ST;1046;Apple iBook Notebook 141 M9009LL/A;900-MHz PowerPC G3 256 MB RAM 40 GB Hard Drive
3096;18;200311;12;207;212;1;886,31;EUR;987505,0;183466,16999999998;187897,72;115920;67546,16999999998;Global Computer Suppliers-München;Berliner Platz 43;80805;München;EU;DE;Deutschland;Europa;Peter Franken;2003-11-01;2003;November;Cebit 2003;Product Attachment;Shona Grimm;Notebook;Compaq;ST;560;Compaq Presario 1215 Notebook;1-GHz Athlon 128 MB RAM 20 GB hard drive
